,authors,bbox,connectsWith,created,creators,currentVersion,description,extent,featureTypes,geoContext,hasConnectionsWith,id,locationPrecision,maxDate,minDate,modified,path,reprLat,reprLatLong,reprLong,tags,timePeriods,timePeriodsKeys,timePeriodsRange,title,uid,country
8425,"Rupp, D., R. Talbert, S. Gillies, T. Elliott, J. Becker","32.5, 34.5, 33.0, 35.0",707549,2009-10-20T09:33:03Z,D. Rupp,3.0,"An ancient place, cited: BAtlas 72 B3 unnamed aqueduct group (Kourion)","{""type"": ""Polygon"", ""coordinates"": [[[32.5, 34.5], [32.5, 35.0], [33.0, 35.0], [33.0, 34.5], [32.5, 34.5]]]}",aqueduct,2,,708194,rough,640.0,-30.0,2020-02-17T02:00:39Z,/places/708194,34.75,"34.75,32.75",32.75,,RL,"roman,late-antique","-30.0,640.0",Untitled,41ddb38e59c1329fb6598688eea0a6f1,Cyprus
8426,"Rupp, D., R. Talbert, T. Elliott, S. Gillies","33.0, 35.0, 33.5, 35.5",,2009-10-20T09:33:04Z,D. Rupp,1.0,"An ancient place, cited: BAtlas 72 C2 unnamed aqueduct (Keryn(e)ia)","{""type"": ""Polygon"", ""coordinates"": [[[33.0, 35.0], [33.0, 35.5], [33.5, 35.5], [33.5, 35.0], [33.0, 35.0]]]}",aqueduct,Keryn(e)ia,,708195,rough,300.0,-30.0,2012-02-15T03:03:53Z,/places/708195,35.25,"35.25,33.25",33.25,,R,roman,"-30.0,300.0",Untitled,936bbc24ebdc9c0dead81ca4de265ec9,Cyprus
8427,"Rupp, D., R. Talbert, S. Gillies, T. Elliott, J. Becker","33.130332, 34.712174, 33.1438299, 34.712354",707462,2009-10-20T09:33:05Z,D. Rupp,2.0,"An ancient place, cited: BAtlas 72 C3 unnamed aqueduct (Amathous)","{""type"": ""LineString"", ""coordinates"": [[33.130332, 34.712354], [33.1438299, 34.712174]]}",aqueduct,Amathous,,708196,related,640.0,-30.0,2014-02-02T01:24:50Z,/places/708196,34.712264000000005,"34.712264,33.13708095",33.13708095,,RL,"roman,late-antique","-30.0,640.0",Untitled,077874dd283022d0c70667ca33a3cac9,Cyprus
8428,"Rupp, D., R. Talbert, T. Elliott, S. Gillies","33.5, 35.0, 34.0, 35.5",,2009-10-20T09:33:07Z,D. Rupp,1.0,"An ancient place, cited: BAtlas 72 D2 unnamed aqueduct (from Kephalovrysi to Salamis)","{""type"": ""Polygon"", ""coordinates"": [[[33.5, 35.0], [33.5, 35.5], [34.0, 35.5], [34.0, 35.0], [33.5, 35.0]]]}",aqueduct,from Kephalovrysi to Salamis,,708197,rough,640.0,-30.0,2012-02-15T03:03:54Z,/places/708197,35.25,"35.25,33.75",33.75,,RL,"roman,late-antique","-30.0,640.0",Untitled,cc51f4e9c0aefa68bdddb79012016f28,Cyprus
8983,"Novotny, J., J. Becker","43.3939224, 36.6692648, 43.3952676, 36.6697774",248782116,2017-12-06T13:21:20Z,jnovotny,3.0,"The Assyrian king Sennacherib had an aqueduct constructed between 703 and 690 B.C. near the ancient city of Girmua. The structure is part of the ""Khinnis [Canal] System."" The identification of the structure's builder is confirmed by means of several inscriptions.","{""type"": ""Polygon"", ""coordinates"": [[[43.3952176, 36.6692648], [43.3939224, 36.6696762], [43.3939724, 36.6697774], [43.3952676, 36.6693661], [43.3952176, 36.6692648]]]}",aqueduct,,,10280471,precise,-540.0,-720.0,2017-12-06T15:35:00Z,/places/10280471,36.6695211182,"36.6695211182,43.3945950195",43.394595019499995,ANE,N,neo-assyrian-babylonian-middle-east,"-720.0,-540.0",Jerwan Aqueduct,79e2835d548f4dcfa9cb92c65c4ae669,Iraq
9611,"Graf, D., R. Talbert, T. Elliott, S. Gillies","35.0, 29.5, 35.5, 30.0",,2009-09-22T08:52:11Z,D.F. Graf,1.0,"An ancient place, cited: BAtlas 76 G2 unnamed aqueduct (Auara)","{""type"": ""Polygon"", ""coordinates"": [[[35.0, 29.5], [35.0, 30.0], [35.5, 30.0], [35.5, 29.5], [35.0, 29.5]]]}",aqueduct,Auara,,747452,rough,640.0,-330.0,2012-02-15T03:18:34Z,/places/747452,29.75,"29.75,35.25",35.25,,HRL,"hellenistic-republican,roman,late-antique","-330.0,640.0",Untitled,08102960ca83819b0758cb2b098c69d5,Jordan
10329,"Bennet, J., G. Reger, R. Talbert, T. Elliott, S. Gillies","24.5, 35.0, 25.0, 35.5",,2010-09-22T19:27:13Z,"J. Bennet, G. Reger",1.0,"An ancient place, cited: BAtlas 60 C2 unnamed aqueduct (Gortyn(a))","{""type"": ""Polygon"", ""coordinates"": [[[24.5, 35.0], [24.5, 35.5], [25.0, 35.5], [25.0, 35.0], [24.5, 35.0]]]}",aqueduct,Gortyn(a),,590412,rough,640.0,-30.0,2012-02-15T01:51:41Z,/places/590412,35.25,"35.25,24.75",24.75,,RL,"roman,late-antique","-30.0,640.0",Untitled,c3a7354bb8ac196ad9f4113f90ad3568,Greece
10330,"Bennet, J., G. Reger, R. Talbert, T. Elliott, S. Gillies","25.0, 35.0, 25.5, 35.5",,2010-09-22T19:27:14Z,"J. Bennet, G. Reger",1.0,"An ancient place, cited: BAtlas 60 D2 unnamed aqueduct (Chersonasos)","{""type"": ""Polygon"", ""coordinates"": [[[25.0, 35.0], [25.0, 35.5], [25.5, 35.5], [25.5, 35.0], [25.0, 35.0]]]}",aqueduct,Chersonasos,,590413,rough,640.0,-30.0,2012-02-15T01:51:42Z,/places/590413,35.25,"35.25,25.25",25.25,,RL,"roman,late-antique","-30.0,640.0",Untitled,7479351404a0adf0060e9981c6538020,Greece
10331,"Bennet, J., G. Reger, R. Talbert, S. Gillies, T. Elliott","25.0, 35.0, 25.5, 35.5",589872,2010-09-22T19:27:16Z,"J. Bennet, G. Reger",3.0,"An ancient place, cited: BAtlas 60 D2 unnamed aqueduct (Knosos)","{""type"": ""Polygon"", ""coordinates"": [[[25.0, 35.0], [25.0, 35.5], [25.5, 35.5], [25.5, 35.0], [25.0, 35.0]]]}",aqueduct,Knosos,,590414,rough,640.0,-30.0,2020-05-28T23:00:10Z,/places/590414,35.25,"35.25,25.25",25.25,KMPP,RL,"roman,late-antique","-30.0,640.0",Unnamed Aqueduct at Roman Knosos ,0b1723a8c1f02acee35f8983053717a7,Greece
10332,"Bennet, J., G. Reger, R. Talbert, S. Gillies, T. Elliott","25.0, 35.0, 25.5, 35.5",589918,2019-12-11T23:14:12Z,"J. Bennet, G. Reger",1.0,A roman-era aqueduct supplying the Cretan city of Lyktos,"{""type"": ""Polygon"", ""coordinates"": [[[25.0, 35.0], [25.0, 35.5], [25.5, 35.5], [25.5, 35.0], [25.0, 35.0]]]}",aqueduct,Lyktos,,590415,rough,640.0,-30.0,2019-12-12T03:12:11Z,/places/590415,35.25,"35.25,25.25",25.25,,RL,"roman,late-antique","-30.0,640.0",Unnamed aqueduct at Lyktos,16ca88f46982ed531a6e1ad768562071,Greece
10333,"Bennet, J., G. Reger, R. Talbert, T. Elliott, S. Gillies","26.0, 34.5, 26.5, 35.0",,2010-09-22T19:27:18Z,"J. Bennet, G. Reger",1.0,"An ancient place, cited: BAtlas 60 F3 unnamed aqueduct (by Apollo Erethimios templum on Rhodos)","{""type"": ""Polygon"", ""coordinates"": [[[26.0, 34.5], [26.0, 35.0], [26.5, 35.0], [26.5, 34.5], [26.0, 34.5]]]}",aqueduct,by Apollo Erethimios templum on Rhodos,,590416,rough,,,2012-02-15T01:51:43Z,/places/590416,34.75,"34.75,26.25",26.25,,,,,Untitled,d842a78b04d23729564e1ba3b1ab3ea4,Unknown
10334,"Bennet, J., G. Reger, R. Talbert, T. Elliott, S. Gillies","26.0, 34.5, 26.5, 35.0",,2010-09-22T19:27:19Z,"J. Bennet, G. Reger",1.0,"An ancient place, cited: BAtlas 60 F3 unnamed aqueduct (by Rhodos)","{""type"": ""Polygon"", ""coordinates"": [[[26.0, 34.5], [26.0, 35.0], [26.5, 35.0], [26.5, 34.5], [26.0, 34.5]]]}",aqueduct,by Rhodos,,590417,rough,300.0,-330.0,2012-02-15T01:51:43Z,/places/590417,34.75,"34.75,26.25",26.25,,HR,"hellenistic-republican,roman","-330.0,300.0",Untitled,bdaf423f46d1e3cbf37187f2ec0c0040,Unknown
11067,"Becker, J., T. Elliott","26.514316, 39.1257475, 26.5152232, 39.1263965","550763,551156",2018-12-31T20:11:04Z,jbecker,5.0,The remains of a 26 km aqueduct that supplied Mytilene. The best preserved section measures some 170 m. long.,"{""type"": ""Polygon"", ""coordinates"": [[[26.515171, 39.1257475], [26.514316, 39.1263521], [26.5143682, 39.1263965], [26.5152232, 39.1257919], [26.515171, 39.1257475]]]}",aqueduct,,,290080326,precise,2100.0,-30.0,2019-08-20T22:13:52Z,/places/290080326,39.126072,"39.126072,26.5147696",26.5147696,"aqueduct, extant remains",RM,"roman,modern","-30.0,2100.0",Roman Aqueduct at Moria,76cf2bf769eb4e37b32d57df23401ab1,Greece
11108,"Becker, J., B. Kiesling","26.9300075, 37.6946491, 26.9300075, 37.6946491",599926,2013-01-27T20:55:48Z,jbecker,2.0,"A sixth century B.C. aqueduct on Samos, the Tunnel of Eupalinos is an amphistomon, meaning it was excavated simultaneously from each terminus. The tunnel measures 1,036 m in length.","{""type"": ""Point"", ""coordinates"": [26.9300075, 37.6946491]}",aqueduct,,,640889631,precise,-330.0,-750.0,2020-12-02T12:34:58Z,/places/640889631,37.69464910000001,"37.6946491,26.9300075",26.930007500000002,aqueduct,AC,"archaic,classical","-750.0,-330.0",Tunnel of Eupalinos,e51d6c052f8ce2a30711a18093b93181,Greece
11121,"Becker, J., T. Elliott","-3.6899472, 36.7361595, -3.6899472, 36.7361595",266038,2018-05-10T02:34:51Z,jbecker,3.0,"One of five aqueducts known from Roman-era Sexi. This one is represented by an aqueduct bridge whose extant remains parallel the SO-02 between the Ctra. de Málaga - Velilla and the Carrera de la Concepcion in modern Almuñécar, Spain. ","{""type"": ""Point"", ""coordinates"": [-3.6899472, 36.7361595]}",aqueduct,,,182370603,precise,300.0,-30.0,2018-06-05T21:55:47Z,/places/182370603,36.7361595,"36.7361595,-3.6899472",-3.6899472,,R,roman,"-30.0,300.0",Unnamed Aqueduct at Sexi/Saxetanum,24758c86f3814eb3bddd42158878719b,Spain
11152,"Varveri, A., J. Becker, V. Vitale","14.4841098, 40.7532166, 14.4841098, 40.7532166","433032,984330151",2015-05-27T12:24:00Z,avarveri,5.0,"A building in Pompeii serving as the distribution point of water originating from the Acquedotto Serino, Claudio or Augusteo. The structure is also referred to as Castellum Divisorium.","{""type"": ""Point"", ""coordinates"": [14.4841098, 40.7532166]}",aqueduct,,662332233,419672523,precise,2100.0,-30.0,2020-12-26T20:12:14Z,/places/419672523,40.7532166,"40.7532166,14.4841098",14.4841098,"aqueduct, extant remains, castellum aquae",RM,"roman,modern","-30.0,2100.0",Castellum aquae,5de95110210665034f42413d8ed5d35e,Italy
11380,"Quilici, L., S. Quilici Gigli, R. Talbert, S. Gillies, T. Elliott, J. Becker","12.486137, 41.891775, 12.486137, 41.891775",423025,2010-11-10T22:36:29Z,"L. Quilici, S. Quilici Gigli",3.0,The Aqua Alexandrina was an ancient Roman aqueduct that carried water 22.4 km from Pantano Borghese to the Baths of Alexander in the Campus Martius. It was in use from the third to the eighth century AD.,"{""type"": ""Point"", ""coordinates"": [12.486137, 41.891775]}",aqueduct,,,423557,related,640.0,-30.0,2020-08-02T19:14:16Z,/places/423557,41.891775,"41.891775,12.486137",12.486137,,RL,"roman,late-antique","-30.0,640.0",Aqua Alexandrina,7b4f90b4c6698d6609dd98a409cda0f7,Italy
11381,"Quilici, L., S. Quilici Gigli, R. Talbert, S. Gillies, T. Elliott, J. Becker","12.486137, 41.891775, 12.486137, 41.891775",423025,2010-11-10T22:36:30Z,"L. Quilici, S. Quilici Gigli",2.0,The Aqua Alsietina was an aqueduct built by Augustus that drew water from the lacus Alsietinus (Lago di Martignano) and conducted it to Rome. ,"{""type"": ""Point"", ""coordinates"": [12.486137, 41.891775]}",aqueduct,,,423558,related,300.0,-30.0,2018-01-30T14:48:49Z,/places/423558,41.891775,"41.891775,12.486137",12.486137,,R,roman,"-30.0,300.0",Aqua Alsietina,9a509bde47a77807b2e1b5813803a7f8,Italy
11382,"Quilici, L., S. Quilici Gigli, R. Talbert, B. Kiesling, S. Gillies, J. Becker, T. Elliott, G. Moss","12.486137, 41.8912688, 13.137631, 41.922622",423025,2010-11-10T22:36:32Z,"L. Quilici, S. Quilici Gigli",6.0,"Aqua Anio Novus is an ancient aqueduct supplying the city of Rome. Begun by Caius in A.D. 38, it was completed and dedicated by Claudius in A.D. 52.","{""type"": ""Polygon"", ""coordinates"": [[[12.5150823, 41.8912688], [12.486137, 41.891775], [13.106062, 41.922622], [13.137631, 41.90646], [12.5150823, 41.8912688]]]}",aqueduct,,"535279840,697163696,183817915,535279839,294009591",423559,related,640.0,-30.0,2020-08-02T19:05:57Z,/places/423559,41.9059590833,"41.9059590833,12.8638655",12.8638655,"aqueduct, extant remains",RL,"roman,late-antique","-30.0,640.0",Aqua Anio Novus,602f3f6fb7592c714ab54a5a7d661758,Italy
11383,"Quilici, L., S. Quilici Gigli, R. Talbert, S. Gillies, T. Elliott, J. Becker","12.486137, 41.891775, 12.5117027, 41.8938379",423025,2010-11-10T22:36:33Z,"L. Quilici, S. Quilici Gigli",3.0,"Aqua Anio Vetus, an aqueduct serving Rome and built originally during the third century BC. The Anio Vetus carried water to Rome from the Aniene near Vicovaro.","{""type"": ""LineString"", ""coordinates"": [[12.486137, 41.891775], [12.5117027, 41.8938379]]}",aqueduct,,540898685,423560,related,640.0,-330.0,2017-12-22T14:08:16Z,/places/423560,41.89280645,"41.89280645,12.49891985",12.49891985,,HRL,"hellenistic-republican,roman,late-antique","-330.0,640.0",Aqua Anio Vetus,d802bafff4ff550a77d6ec04a0368582,Italy
11384,"Quilici, L., S. Quilici Gigli, R. Talbert, B. Kiesling, S. Gillies, T. Elliott, J. Becker","12.486137, 41.891775, 12.486137, 41.891775",423025,2010-11-10T22:36:34Z,"L. Quilici, S. Quilici Gigli",4.0,The Aqua Antoniniana was a branch of the Aqua Marcia that carried water to the Baths of Caracalla.,"{""type"": ""Point"", ""coordinates"": [12.486137, 41.891775]}","aqueduct, arch",,,423561,related,640.0,-30.0,2020-07-23T20:52:18Z,/places/423561,41.891775,"41.891775,12.486137",12.486137,,RRL,"roman,roman-early-empire-late-antique,late-antique","-30.0,640.0",Aqua Antoniniana,ad35b39fd15102e125e4967eb0a1d4ed,Italy
11385,"Quilici, L., S. Quilici Gigli, R. Talbert, B. Kiesling, S. Gillies, T. Elliott, J. Becker","12.5145971, 41.8909261, 12.5145971, 41.8909261",423025,2010-11-10T22:36:35Z,"L. Quilici, S. Quilici Gigli",5.0,"The earliest of Rome's aqueducts, the Aqua Appia was constructed in 312 BC by the censor Appius Claudius Caecus. The aqueduct runs a course of 16.4 km, entering Rome at the Porta Maggiore. Frontinus estimated the daily volume at 75,537 cubic meters.","{""type"": ""Point"", ""coordinates"": [12.5145971, 41.8909261]}",aqueduct,,697163696,423562,precise,640.0,-330.0,2020-08-02T18:56:04Z,/places/423562,41.8909261,"41.8909261,12.5145971",12.5145971,,HRL,"hellenistic-republican,roman,late-antique","-330.0,640.0",Aqua Appia,e9173475c9a861024c84eb22ec297951,Italy
11386,"Quilici, L., S. Quilici Gigli, R. Talbert, B. Kiesling, S. Gillies, R. Horne, J. Becker, T. Elliott","12.5139657, 41.8910054, 12.5139657, 41.8910054",423025,2010-11-10T22:36:37Z,"L. Quilici, S. Quilici Gigli",5.0,The Aqua Claudia was one of the four great aqueducts of the ancient city of Rome. It was begun by Caius in A.D. 38 and completed by Claudius in A.D. 52.,"{""type"": ""Point"", ""coordinates"": [12.5139657, 41.8910054]}",aqueduct,,697163696,423563,precise,640.0,-30.0,2020-08-02T20:22:17Z,/places/423563,41.8910054,"41.8910054,12.5139657",12.5139657,aqueduct,RL,"roman,late-antique","-30.0,640.0",Aqua Claudia,3629c3e76621e4a7a255e9d41d1c684e,Italy
11387,"Quilici, L., S. Quilici Gigli, R. Talbert, S. Gillies, T. Elliott, J. Becker","12.5, 41.75, 12.75, 42.0",,2010-11-10T22:36:38Z,"L. Quilici, S. Quilici Gigli",2.0,A Roman aqueduct built by Marcus Agrippa in 33 BC and expanded by Augustus between 11 and 4 BC. ,"{""type"": ""Polygon"", ""coordinates"": [[[12.5, 41.75], [12.5, 42.0], [12.75, 42.0], [12.75, 41.75], [12.5, 41.75]]]}",aqueduct,,,423564,rough,640.0,-30.0,2020-08-02T19:09:21Z,/places/423564,41.875,"41.875,12.625",12.625,,RL,"roman,late-antique","-30.0,640.0",Aqua Iulia,3361fd39b00d6cfc52850fed0243c3f0,Italy
11388,"Quilici, L., S. Quilici Gigli, R. Talbert, B. Kiesling, S. Gillies, T. Elliott, J. Becker","12.5393485, 41.8709452, 12.5393485, 41.8709452",423025,2010-11-10T22:36:39Z,"L. Quilici, S. Quilici Gigli",3.0,The Aqua Marcia was the longest of Rome's 11 aqueducts.,"{""type"": ""Point"", ""coordinates"": [12.5393485, 41.8709452]}",aqueduct,,,423565,precise,640.0,-330.0,2020-08-02T20:27:24Z,/places/423565,41.8709452,"41.8709452,12.5393485",12.539348500000001,,HRL,"hellenistic-republican,roman,late-antique","-330.0,640.0",Aqua Marcia,c0dbc743b587d8da8e19363e49dbf120,Italy
11389,"Quilici, L., S. Quilici Gigli, R. Talbert, B. Kiesling, S. Gillies, T. Elliott, J. Becker","12.486137, 41.891775, 12.486137, 41.891775",423025,2010-11-10T22:36:40Z,"L. Quilici, S. Quilici Gigli",5.0,The Aqua Tepula was an aqueduct built in 126 BC by the censors G. Servilius Caepio and L. Cassius Longinus.,"{""type"": ""Point"", ""coordinates"": [12.486137, 41.891775]}",aqueduct,,,423566,related,640.0,-30.0,2020-11-11T21:34:37Z,/places/423566,41.891775,"41.891775,12.486137",12.486137,,RL,"roman,late-antique","-30.0,640.0",Aqua Tepula,73521a4001ca2c87fb07560bfd8c52d0,Italy
11390,"Quilici, L., S. Quilici Gigli, R. Talbert, B. Kiesling, S. Gillies, T. Elliott, J. Becker","12.4641047, 41.8888922, 12.486137, 41.891775",423025,2010-11-10T22:36:41Z,"L. Quilici, S. Quilici Gigli",4.0,The Aqua Traiana was an aqueduct built by Trajan and inaugurated in AD 109.,"{""type"": ""LineString"", ""coordinates"": [[12.486137, 41.891775], [12.4641047, 41.8888922]]}",aqueduct,,"236701133,347963614",423567,related,640.0,-30.0,2020-07-29T01:10:01Z,/places/423567,41.8903336,"41.8903336,12.47512085",12.47512085,,RL,"roman,late-antique","-30.0,640.0",Aqua Traiana,690e4758846da71cb27c0db806723ca8,Italy
11391,"Quilici, L., S. Quilici Gigli, R. Talbert, B. Kiesling, S. Gillies, T. Elliott, J. Becker","12.4837635, 41.9026744, 12.4837635, 41.9026744",423025,2010-11-10T22:36:43Z,"L. Quilici, S. Quilici Gigli",3.0,The Aqua Virgo was one of the 11 aqueducts supplying the city of Rome and was completed by Marcus Agrippa in 19 BC. The aqueduct was later revitalized by Pope Adrian I in the eighth century.,"{""type"": ""Point"", ""coordinates"": [12.4837635, 41.9026744]}",aqueduct,,,423568,precise,640.0,-30.0,2020-08-03T10:09:42Z,/places/423568,41.9026744,"41.9026744,12.4837635",12.4837635,,RL,"roman,late-antique","-30.0,640.0",Aqua Virgo,34b5d6a1b826d51460005e7d16d7c2a7,Italy
11392,"Quilici, L., S. Quilici Gigli, R. Talbert, T. Elliott, S. Gillies","12.25, 41.75, 12.5, 42.0",,2010-11-10T22:36:23Z,"L. Quilici, S. Quilici Gigli",1.0,"An ancient place, cited: BAtlas 43 B2 unnamed aqueduct (Ostia)","{""type"": ""Polygon"", ""coordinates"": [[[12.25, 41.75], [12.25, 42.0], [12.5, 42.0], [12.5, 41.75], [12.25, 41.75]]]}",aqueduct,Ostia,,424311,rough,300.0,-30.0,2012-02-14T23:58:06Z,/places/424311,41.875,"41.875,12.375",12.375,,R,roman,"-30.0,300.0",Untitled,75f2f33d1e6403bd951f6a1f256d81fa,Italy
11393,"Quilici, L., S. Quilici Gigli, R. Talbert, S. Gillies, T. Elliott, J. Becker","12.25, 41.5, 12.5, 41.75",423121,2010-11-10T22:36:24Z,"L. Quilici, S. Quilici Gigli",3.0,"An ancient place, cited: BAtlas 43 B3 unnamed aqueduct (Vicus Augustanus)","{""type"": ""Polygon"", ""coordinates"": [[[12.25, 41.5], [12.25, 41.75], [12.5, 41.75], [12.5, 41.5], [12.25, 41.5]]]}",aqueduct,Vicus Augustanus,,424312,rough,300.0,-30.0,2020-06-06T20:02:33Z,/places/424312,41.625,"41.625,12.375",12.375,,R,roman,"-30.0,300.0",Untitled,08b8d45fd67055037b9b297960771ce3,Italy
11394,"Quilici, L., S. Quilici Gigli, R. Talbert, S. Gillies, T. Elliott, J. Becker","12.480199, 41.663939, 12.481242, 41.665009",422960,2010-11-10T22:36:25Z,"L. Quilici, S. Quilici Gigli",2.0,"An ancient place, cited: BAtlas 43 B3 unnamed aqueduct (Lavinium)","{""type"": ""LineString"", ""coordinates"": [[12.481242, 41.665009], [12.480199, 41.663939]]}",aqueduct,Lavinium,,424313,related,300.0,-30.0,2016-04-17T19:12:45Z,/places/424313,41.664474,"41.664474,12.4807205",12.4807205,,R,roman,"-30.0,300.0",Untitled,6599aa9a84b5a57bb6288c75b5403115,Italy
11395,"Quilici, L., S. Quilici Gigli, R. Talbert, T. Elliott, S. Gillies","12.5, 41.75, 12.75, 42.0",,2010-11-10T22:36:26Z,"L. Quilici, S. Quilici Gigli",1.0,"An ancient place, cited: BAtlas 43 C2 unnamed aqueduct (Gabii)","{""type"": ""Polygon"", ""coordinates"": [[[12.5, 41.75], [12.5, 42.0], [12.75, 42.0], [12.75, 41.75], [12.5, 41.75]]]}",aqueduct,Gabii,,424314,rough,300.0,-30.0,2012-02-14T23:58:07Z,/places/424314,41.875,"41.875,12.625",12.625,,R,roman,"-30.0,300.0",Untitled,dbd5e494188965e41f2edf9d27868407,Italy
11396,"Quilici, L., S. Quilici Gigli, R. Talbert, S. Gillies, T. Elliott, J. Becker","12.5, 41.25, 12.75, 41.5",422837,2010-11-10T22:36:27Z,"L. Quilici, S. Quilici Gigli",4.0,"An ancient place, cited: BAtlas 43 C4 unnamed aqueduct (Antium)","{""type"": ""Polygon"", ""coordinates"": [[[12.5, 41.25], [12.5, 41.5], [12.75, 41.5], [12.75, 41.25], [12.5, 41.25]]]}",aqueduct,Antium,,424315,rough,300.0,-30.0,2020-06-06T20:04:23Z,/places/424315,41.375,"41.375,12.625",12.625,,R,roman,"-30.0,300.0",Untitled,ca6d21898f5b53b75dc1ba731aa9c1af,Italy
11397,"Quilici, L., S. Quilici Gigli, R. Talbert, S. Gillies, T. Elliott, J. Becker","12.5, 41.25, 12.75, 41.5",,2010-11-10T22:36:28Z,"L. Quilici, S. Quilici Gigli",1.0,"An ancient place, cited: BAtlas 43 C4 unnamed aqueduct (Torre del Monumento)","{""type"": ""Polygon"", ""coordinates"": [[[12.5, 41.25], [12.5, 41.5], [12.75, 41.5], [12.75, 41.25], [12.5, 41.25]]]}",aqueduct,Torre del Monumento,,424316,rough,640.0,-30.0,2016-04-26T02:58:20Z,/places/424316,41.375,"41.375,12.625",12.625,,RR,"roman,roman-early-empire-late-antique","-30.0,640.0",Untitled,c2da5430b9ea6e1af782878cb0c5acca,Italy
11432,"Quilici, L., S. Quilici Gigli, R. Talbert, S. Gillies, T. Elliott, J. Becker","12.5, 41.75, 12.75, 42.0",,2010-11-10T22:29:09Z,"L. Quilici, S. Quilici Gigli",3.0,"An ancient place, cited: BAtlas 43 C2 no. 22 (villa and aqueduct at Ponte delle Sette Miglia)","{""type"": ""Polygon"", ""coordinates"": [[[12.5, 41.75], [12.5, 42.0], [12.75, 42.0], [12.75, 41.75], [12.5, 41.75]]]}","aqueduct, villa",villa and aqueduct at Ponte delle Sette Miglia,,426598,rough,640.0,-30.0,2018-07-09T10:29:05Z,/places/426598,41.875,"41.875,12.625",12.625,,RL,"roman,late-antique","-30.0,640.0",Untitled,b7e4235407668785cbfa279931d895b5,Italy
11433,"Quilici, L., S. Quilici Gigli, R. Talbert, S. Gillies, T. Elliott, J. Becker","12.6419037, 41.8252227, 12.6419037, 41.8252227",,2010-11-10T22:29:10Z,"L. Quilici, S. Quilici Gigli",5.0,"An ancient place, cited: BAtlas 43 C2 no. 23 (villa and aqueduct at Vermicino)","{""type"": ""Point"", ""coordinates"": [12.6419037, 41.8252227]}","aqueduct, villa, settlement-modern",villa and aqueduct at Vermicino,,426599,precise,2100.0,-30.0,2018-07-11T00:22:21Z,/places/426599,41.825222700000005,"41.8252227,12.6419037",12.6419037,,RLM,"roman,late-antique,modern","-30.0,2100.0",Villa and aqueduct at Vermicino,1b78b0620a51e8bc5008d5b5a6587c45,Italy
11812,"Purcell, N., R. Talbert, S. Gillies, T. Elliott, J. Becker","13.0, 41.5, 13.5, 42.0",,2010-11-11T23:30:58Z,N. Purcell,2.0,"An ancient place, cited: BAtlas 44 D2 unnamed aqueduct (Angitiae Lucus)","{""type"": ""Polygon"", ""coordinates"": [[[13.0, 41.5], [13.0, 42.0], [13.5, 42.0], [13.5, 41.5], [13.0, 41.5]]]}",aqueduct,Angitiae Lucus,,433378,rough,300.0,-330.0,2016-07-17T22:54:42Z,/places/433378,41.75,"41.75,13.25",13.25,,HR,"hellenistic-republican,roman","-330.0,300.0",Untitled,b0928063fa28c3a07b4356a1e58c47c9,Italy
11813,"Purcell, N., R. Talbert, S. Gillies, T. Elliott, J. Becker","13.24885, 41.291169, 13.24885, 41.291169",433143,2010-11-11T23:30:59Z,N. Purcell,3.0,"An ancient place, cited: BAtlas 44 D3 unnamed aqueduct (Tarracina(e))","{""type"": ""Point"", ""coordinates"": [13.24885, 41.291169]}",aqueduct,Tarracina(e),,433379,related,640.0,-30.0,2020-11-02T01:05:50Z,/places/433379,41.291169000000004,"41.291169,13.24885",13.24885,,RL,"roman,late-antique","-30.0,640.0",Untitled,e30b28c364a9befb52f012a4865b7350,Italy
11814,"Purcell, N., R. Talbert, S. Gillies, T. Elliott, J. Becker","13.830583, 41.492907, 13.830583, 41.492907",432764,2010-11-11T23:31:00Z,N. Purcell,3.0,"An ancient place, cited: BAtlas 44 E3 unnamed aqueduct (Casinum)","{""type"": ""Point"", ""coordinates"": [13.830583, 41.492907]}",aqueduct,Casinum,,433380,related,640.0,-30.0,2017-05-06T13:23:16Z,/places/433380,41.492907,"41.492907,13.830583",13.830582999999999,,RL,"roman,late-antique","-30.0,640.0",Untitled,bba835e319ee1c644b535f298e8905ee,Italy
11815,"Purcell, N., R. Talbert, T. Elliott, S. Gillies","13.5, 41.0, 14.0, 41.5",,2010-11-11T23:31:02Z,N. Purcell,1.0,"An ancient place, cited: BAtlas 44 E3 unnamed aqueduct (Minturnae)","{""type"": ""Polygon"", ""coordinates"": [[[13.5, 41.0], [13.5, 41.5], [14.0, 41.5], [14.0, 41.0], [13.5, 41.0]]]}",aqueduct,Minturnae,,433381,rough,640.0,-30.0,2012-02-15T00:04:53Z,/places/433381,41.25,"41.25,13.75",13.75,,RL,"roman,late-antique","-30.0,640.0",Untitled,022745a66439599b48e69d54c8f7175d,Italy
